retweeted_time,retweeted_id,retweeted_user_id,retweeted_username,retweeted_user_location,retweeted_hashtags,retweet_time,retweet_id,retweet_expanded_urls_array,retweet_origin_user_id,retweet_origin_username,retweet_origin_user_location,retweet_origin_user_intro_expanded_url,retweet_origin_user_des_expanded_url,retweet_origin_retweet_count,retweet_origin_hashtags,quoted_time,quoted_id,quoted_expanded_urls_array,quoted_origin_user_id,quoted_origin_username,quoted_origin_user_location,quoted_origin_user_intro_expanded_url,quoted_origin_user_des_expanded_url,quoted_origin_retweet_count,quoted_origin_hashtags,retweeted_full_text,retweeted_origin_full_text,quoted_origin_full_text
Wed Feb 05 23:39:08 +0000 2020,1225202225028485120,850508854618189825,Mac McKinniss,United States,,Wed Feb 05 20:42:47 +0000 2020,1225157844422602752,https://www.judicialwatch.org/press-releases/judicial-watch-emails-show-involvement-of-peter-strzok-and-lisa-page-in-launching-of-crossfire-hurricane/,18266688,Tom Fitton,"Washington, DC",http://www.JudicialWatch.org,http://judicialwatchbook.com,1891.0,,,,,,,,,,,,RT @TomFitton: BREAKING: Emails Show Involvement of Peter Strzok and Lisa Page in Launching of Crossfire Hurricane Against @RealDonaldTrump…,BREAKING: Emails Show Involvement of Peter Strzok and Lisa Page in Launching of Crossfire Hurricane Against @RealDonaldTrump - https://t.co/m1bV1GKkK3,
Wed Feb 05 23:39:12 +0000 2020,1225202243839852544,281774621,rusty,"Missouri, USA",,Wed Feb 05 18:38:46 +0000 2020,1225126634598096896,https://nypost.com/2020/02/05/trump-wants-e-jean-carrolls-lawsuit-delayed-as-he-appeals-apprentice-contestants-case/,15740776,E. Jean Carroll,,https://ejeancarroll.substack.com/,http://ejeancarroll.substack.com,18021.0,,,,,,,,,,,,RT @ejeancarroll: I asked for Trump to provide his DNA sample to be tested against the dress I wore when he attacked me.   His lawyers repl…,I asked for Trump to provide his DNA sample to be tested against the dress I wore when he attacked me.   His lawyers replied to my request  by seeking to DELAY my lawsuit.  What is @realDonaldTrump afraid of?  https://t.co/WnhROzk9rL,
Wed Feb 05 23:39:13 +0000 2020,1225202245031079936,764950182572142593,cyn_city,United States,,Wed Feb 05 22:32:00 +0000 2020,1225185330115928064,https://secure.actblue.com/donate/impeachlesko,1114738242971209728,Michael Muscato,,,,25.0,"[{'text': 'AZ08', 'indices': [110, 115]}, {'text': 'CountryOverParty', 'indices': [147, 164]}]",,,,,,,,,,,RT @michael_muscato: @RepDLesko @realDonaldTrump Are you surprised Debbie? Here is where constituents who want a representative in #AZ08 wh…,@RepDLesko @realDonaldTrump Are you surprised Debbie? Here is where constituents who want a representative in #AZ08 whose loyalty is to people and #CountryOverParty can donate:  https://t.co/7UOa3rcCNZ,
Wed Feb 05 23:39:12 +0000 2020,1225202242057310208,33513219,Salvatore Giannone,NYC,,Wed Feb 05 21:44:42 +0000 2020,1225173429848018945,https://youtu.be/PzvweX_0Wcs,13218102,Senator John Cornyn,"Austin, Texas",,,371.0,,,,,,,,,,,,RT @JohnCornyn: The impeachment trial is officially over. I voted to acquit @realDonaldTrump because Presidents are meant to be chosen by e…,"The impeachment trial is officially over. I voted to acquit @realDonaldTrump because Presidents are meant to be chosen by elections, not impeachments – especially with a partisan impeachment that does not meet the high bar of high crimes &amp; misdemeanors. https://t.co/A9HIsgQhwM",
Wed Feb 05 23:39:13 +0000 2020,1225202248592117760,730570741914030080,Don't Fraid That 🇺🇸 🇺🇦,,,Wed Feb 05 18:38:46 +0000 2020,1225126634598096896,https://nypost.com/2020/02/05/trump-wants-e-jean-carrolls-lawsuit-delayed-as-he-appeals-apprentice-contestants-case/,15740776,E. Jean Carroll,,https://ejeancarroll.substack.com/,http://ejeancarroll.substack.com,18021.0,,,,,,,,,,,,RT @ejeancarroll: I asked for Trump to provide his DNA sample to be tested against the dress I wore when he attacked me.   His lawyers repl…,I asked for Trump to provide his DNA sample to be tested against the dress I wore when he attacked me.   His lawyers replied to my request  by seeking to DELAY my lawsuit.  What is @realDonaldTrump afraid of?  https://t.co/WnhROzk9rL,
Wed Feb 05 23:39:13 +0000 2020,1225202246830288896,1906936178,lex,,,Wed Feb 05 22:02:57 +0000 2020,1225178020178087936,https://youtu.be/VI6dsMeABpU,80082384,Robert Davi,,https://ingroov.es/the-house-i-live-in,,198.0,,,,,,,,,,,,RT @RobertJohnDavi: Congratulations Mr President!!! https://t.co/DCUtx4waIW And GREAT NEWS FOR AMERICA  @realDonaldTrump @POTUS IS ACQUITTE…,Congratulations Mr President!!! https://t.co/DCUtx4waIW And GREAT NEWS FOR AMERICA  @realDonaldTrump @POTUS IS ACQUITTED of the partisan false charges the Democrats brought against him - but BEWARE THE DEMS WILL CONTINUE ! We MUST,
Wed Feb 05 23:39:16 +0000 2020,1225202258217967618,885844732584349698,Liliana Boscolo,,,Wed Feb 05 23:37:09 +0000 2020,1225201725100974081,http://bit.ly/2tw9mfF,171299971,Caraota Digital,"Caracas, Venezuela",http://lacaraotave.com,,20.0,,,,,,,,,,,,RT @CaraotaDigital: Así agradeció el Pdte. (e) @jguaido a @realDonaldTrump tras su reunión con el mandatario https://t.co/ddTFvbwYpl https:…,Así agradeció el Pdte. (e) @jguaido a @realDonaldTrump tras su reunión con el mandatario https://t.co/ddTFvbwYpl https://t.co/Mjx423lss2,
Wed Feb 05 23:39:17 +0000 2020,1225202262580092930,1088629548764327936,ItBeLikeDat ❤🇺🇸❤,,,Wed Feb 05 00:54:07 +0000 2020,1224858710150975488,https://youtu.be/uqRrfSUbDS8,890919416220721152,chet,,http://twitch.tv/dem0c1de,,763.0,"[{'text': 'yanggang', 'indices': [25, 34]}, {'text': 'yang2020', 'indices': [189, 198]}, {'text': 'iowacaucuses2020', 'indices': [199, 216]}]",,,,,,,,,,,RT @utopiantaco: please retweet and share #yanggang! our precinct is reporting inaccurate numbers! @AndrewYang had 15 supporters in the fir…,please retweet and share #yanggang! our precinct is reporting inaccurate numbers! @AndrewYang had 15 supporters in the first expression and zero are being reported! we deserve to be heard! #yang2020 #iowacaucuses2020 @IowaForYang  https://t.co/2elpB0Gyf9,
Wed Feb 05 23:39:16 +0000 2020,1225202258943643649,182743260,PAMELA🌊🇺🇸,,,Wed Feb 05 18:38:46 +0000 2020,1225126634598096896,https://nypost.com/2020/02/05/trump-wants-e-jean-carrolls-lawsuit-delayed-as-he-appeals-apprentice-contestants-case/,15740776,E. Jean Carroll,,https://ejeancarroll.substack.com/,http://ejeancarroll.substack.com,18021.0,,,,,,,,,,,,RT @ejeancarroll: I asked for Trump to provide his DNA sample to be tested against the dress I wore when he attacked me.   His lawyers repl…,I asked for Trump to provide his DNA sample to be tested against the dress I wore when he attacked me.   His lawyers replied to my request  by seeking to DELAY my lawsuit.  What is @realDonaldTrump afraid of?  https://t.co/WnhROzk9rL,
Wed Feb 05 23:39:20 +0000 2020,1225202278191091712,975771360524886016,1lynnanderson52,"Bountiful, Utah",,Wed Feb 05 18:38:46 +0000 2020,1225126634598096896,https://nypost.com/2020/02/05/trump-wants-e-jean-carrolls-lawsuit-delayed-as-he-appeals-apprentice-contestants-case/,15740776,E. Jean Carroll,,https://ejeancarroll.substack.com/,http://ejeancarroll.substack.com,18021.0,,,,,,,,,,,,RT @ejeancarroll: I asked for Trump to provide his DNA sample to be tested against the dress I wore when he attacked me.   His lawyers repl…,I asked for Trump to provide his DNA sample to be tested against the dress I wore when he attacked me.   His lawyers replied to my request  by seeking to DELAY my lawsuit.  What is @realDonaldTrump afraid of?  https://t.co/WnhROzk9rL,
Wed Feb 05 23:39:18 +0000 2020,1225202266317000704,4069949114,AngryGasser MD 🌻,"Colorado, USA",,Wed Feb 05 18:38:46 +0000 2020,1225126634598096896,https://nypost.com/2020/02/05/trump-wants-e-jean-carrolls-lawsuit-delayed-as-he-appeals-apprentice-contestants-case/,15740776,E. Jean Carroll,,https://ejeancarroll.substack.com/,http://ejeancarroll.substack.com,18021.0,,,,,,,,,,,,RT @ejeancarroll: I asked for Trump to provide his DNA sample to be tested against the dress I wore when he attacked me.   His lawyers repl…,I asked for Trump to provide his DNA sample to be tested against the dress I wore when he attacked me.   His lawyers replied to my request  by seeking to DELAY my lawsuit.  What is @realDonaldTrump afraid of?  https://t.co/WnhROzk9rL,
Wed Feb 05 23:39:11 +0000 2020,1225202236701233153,3149355395,D Michael,,,,,,,,,,,,,Wed Feb 05 18:38:46 +0000 2020,1225126634598096896,https://nypost.com/2020/02/05/trump-wants-e-jean-carrolls-lawsuit-delayed-as-he-appeals-apprentice-contestants-case/,15740776,E. Jean Carroll,,https://ejeancarroll.substack.com/,http://ejeancarroll.substack.com,18021.0,,@BreitbartNews @joelpollak @AlexMarlow @carney https://t.co/Noo8B0vH1g,,I asked for Trump to provide his DNA sample to be tested against the dress I wore when he attacked me.   His lawyers replied to my request  by seeking to DELAY my lawsuit.  What is @realDonaldTrump afraid of?  https://t.co/WnhROzk9rL
Wed Feb 05 23:39:17 +0000 2020,1225202265507663872,373629387,Doggie Daddy,In my skin,,Wed Feb 05 20:42:47 +0000 2020,1225157844422602752,https://www.judicialwatch.org/press-releases/judicial-watch-emails-show-involvement-of-peter-strzok-and-lisa-page-in-launching-of-crossfire-hurricane/,18266688,Tom Fitton,"Washington, DC",http://www.JudicialWatch.org,http://judicialwatchbook.com,1890.0,,,,,,,,,,,,RT @TomFitton: BREAKING: Emails Show Involvement of Peter Strzok and Lisa Page in Launching of Crossfire Hurricane Against @RealDonaldTrump…,BREAKING: Emails Show Involvement of Peter Strzok and Lisa Page in Launching of Crossfire Hurricane Against @RealDonaldTrump - https://t.co/m1bV1GKkK3,
Wed Feb 05 23:39:18 +0000 2020,1225202268968017921,935879244,Lu Lu ,"New York, NY",,Wed Feb 05 17:03:26 +0000 2020,1225102646857650184,https://youtu.be/0uNLM8Hxas0,15006351,John Mellencamp,"Bloomington, IN",https://www.mellencamp.com/tour,,464.0,"[{'text': 'mikebloomberg', 'indices': [191, 205]}, {'text': 'johnmellencamp', 'indices': [206, 221]}, {'text': 'smalltown', 'indices': [222, 232]}]",,,,,,,,,,,"RT @johnmellencamp: I was born in a Small Town. And I live in a Small Town. But the reality is, Small Town America is disappearing.  And @M…","I was born in a Small Town. And I live in a Small Town. But the reality is, Small Town America is disappearing.  And @MikeBloomberg will fight for them.  https://t.co/fupBZCd9oy via @YouTube #mikebloomberg #johnmellencamp #smalltown",
Wed Feb 05 23:39:11 +0000 2020,1225202239565750272,301734508,Scott Sanders,,,Wed Feb 05 20:50:27 +0000 2020,1225159774762913794,https://conservativefeed.net/ilhan-omar-has-been-leaking-intel-to-iran/,3192962633,Robin ⭐️ America OutLoudTalkRadio #GetLoudAmerica,,http://americaoutloud.com,,476.0,,,,,,,,,,,,RT @HyltonRobin: Ilhan Omar Has Been Leaking Intel To Iran  Mr. ⁦@POTUS⁩ 🇺🇸⁦@realDonaldTrump⁩   ARREST HER NOW!!! 🤬🤬 https://t.co/UeUTqbsUV1,Ilhan Omar Has Been Leaking Intel To Iran  Mr. ⁦@POTUS⁩ 🇺🇸⁦@realDonaldTrump⁩   ARREST HER NOW!!! 🤬🤬 https://t.co/UeUTqbsUV1,
Wed Feb 05 23:39:15 +0000 2020,1225202255290392577,806499921281118208,🌊Emy loves the Resistance✊🏛🇺🇦,"Columbus, OH",,Wed Feb 05 18:38:46 +0000 2020,1225126634598096896,https://nypost.com/2020/02/05/trump-wants-e-jean-carrolls-lawsuit-delayed-as-he-appeals-apprentice-contestants-case/,15740776,E. Jean Carroll,,https://ejeancarroll.substack.com/,http://ejeancarroll.substack.com,18021.0,,,,,,,,,,,,RT @ejeancarroll: I asked for Trump to provide his DNA sample to be tested against the dress I wore when he attacked me.   His lawyers repl…,I asked for Trump to provide his DNA sample to be tested against the dress I wore when he attacked me.   His lawyers replied to my request  by seeking to DELAY my lawsuit.  What is @realDonaldTrump afraid of?  https://t.co/WnhROzk9rL,
Wed Feb 05 23:39:14 +0000 2020,1225202251922386949,34705390,Jerry Rome Bass,"Dayton  #Texas, 77535",,Wed Feb 05 23:30:19 +0000 2020,1225200006661099520,https://t.co/a31O14j4hr,34705390,Jerry Rome Bass,"Dayton  #Texas, 77535",https://studio.youtube.com/channel/UCX8nwhFounA88SPBMmfC2MA/playlists,,1.0,"[{'text': 'ButtHeadsUnited', 'indices': [46, 62]}, {'text': 'SOS', 'indices': [111, 115]}, {'text': 'SOS', 'indices': [198, 202]}]",,,,,,,,,,,RT @SafetyMentalst: Mind Your P's  and  Q's   @realDonaldTrump    #ButtHeadsUnited need you in the  @WhiteHouse  SAVE OUR STUPID ! #SOS  S.…,Mind Your P's  and  Q's   @realDonaldTrump    #ButtHeadsUnited need you in the  @WhiteHouse  SAVE OUR STUPID ! #SOS  S.    Speak T.    To U.    Uneducated P.     People I.       In D.      Detail   #SOS  SAVE OUR STUPID / SAYS  @SafetyMentalst https://t.co/a31O14j4hr,
Wed Feb 05 23:39:22 +0000 2020,1225202284566462467,36651334,russ mccaslin,,,Wed Feb 05 23:32:39 +0000 2020,1225200593964322816,https://www.youtube.com/watch?v=mI371U7SbnY,163586067,Adam Brandon,"Washington, DC",,,9.0,"[{'text': 'ampFW', 'indices': [127, 133]}, {'text': 'AcquittedForever', 'indices': [134, 151]}]",,,,,,,,,,,RT @adam_brandon: I am so proud of our  @FreedomWorks  grassroots community. Thank you to everyone who took action to defend  @realDonaldTr…,I am so proud of our  @FreedomWorks  grassroots community. Thank you to everyone who took action to defend  @realDonaldTrump.  #ampFW #AcquittedForever  https://t.co/MvG7XTNerP,
Wed Feb 05 23:39:23 +0000 2020,1225202288542846976,29528843,JAV,USA,,Wed Feb 05 22:34:32 +0000 2020,1225185970175332352,https://www.foxnews.com/opinion/trump-impeachment-sham-ends-as-presidents-agenda-ramps-up-ronna-mcdaniel,2353605901,Ronna McDaniel,,,,1031.0,,,,,,,,,,,,RT @GOPChairwoman: The American people will not forget how Democrats tried to divide our country with a baseless impeachment sham.  On Nov.…,"The American people will not forget how Democrats tried to divide our country with a baseless impeachment sham.  On Nov. 3, Democrats will reap what they have sowed when voters resoundingly reject their obstructionism and vote to reelect @realDonaldTrump! https://t.co/ZFkF6uVDG0",
Wed Feb 05 23:39:23 +0000 2020,1225202290560323585,413174739,MinnieS0da,,,Wed Feb 05 23:39:00 +0000 2020,1225202191369166849,https://alphanewsmn.com/remarks-by-president-trump-in-state-of-the-union-address/,3041775900,Alpha News,Minnesota,http://www.alphanews.org,http://bit.ly/47cLSd3,3.0,,,,,,,,,,,,"RT @AlphaNewsMN: Our spirit is still young, the sun is still rising, God’s grace is still shining, and, my fellow Americans, the best is ye…","Our spirit is still young, the sun is still rising, God’s grace is still shining, and, my fellow Americans, the best is yet to come. - President @realDonaldTrump  https://t.co/Vb519BwHMe",
Wed Feb 05 23:39:06 +0000 2020,1225202216887357440,22225815,Michelle,USA,,Wed Feb 05 18:38:46 +0000 2020,1225126634598096896,https://nypost.com/2020/02/05/trump-wants-e-jean-carrolls-lawsuit-delayed-as-he-appeals-apprentice-contestants-case/,15740776,E. Jean Carroll,,https://ejeancarroll.substack.com/,http://ejeancarroll.substack.com,18021.0,,,,,,,,,,,,RT @ejeancarroll: I asked for Trump to provide his DNA sample to be tested against the dress I wore when he attacked me.   His lawyers repl…,I asked for Trump to provide his DNA sample to be tested against the dress I wore when he attacked me.   His lawyers replied to my request  by seeking to DELAY my lawsuit.  What is @realDonaldTrump afraid of?  https://t.co/WnhROzk9rL,
Wed Feb 05 23:39:06 +0000 2020,1225202216920764417,17851267,Pauly D,,,Wed Feb 05 20:42:47 +0000 2020,1225157844422602752,https://www.judicialwatch.org/press-releases/judicial-watch-emails-show-involvement-of-peter-strzok-and-lisa-page-in-launching-of-crossfire-hurricane/,18266688,Tom Fitton,"Washington, DC",http://www.JudicialWatch.org,http://judicialwatchbook.com,1891.0,,,,,,,,,,,,RT @TomFitton: BREAKING: Emails Show Involvement of Peter Strzok and Lisa Page in Launching of Crossfire Hurricane Against @RealDonaldTrump…,BREAKING: Emails Show Involvement of Peter Strzok and Lisa Page in Launching of Crossfire Hurricane Against @RealDonaldTrump - https://t.co/m1bV1GKkK3,
Wed Feb 05 23:39:05 +0000 2020,1225202214672719875,1029120049490153474,Taylor Calla,United States,,Wed Feb 05 22:02:57 +0000 2020,1225178020178087936,https://youtu.be/VI6dsMeABpU,80082384,Robert Davi,,https://ingroov.es/the-house-i-live-in,,198.0,,,,,,,,,,,,RT @RobertJohnDavi: Congratulations Mr President!!! https://t.co/DCUtx4waIW And GREAT NEWS FOR AMERICA  @realDonaldTrump @POTUS IS ACQUITTE…,Congratulations Mr President!!! https://t.co/DCUtx4waIW And GREAT NEWS FOR AMERICA  @realDonaldTrump @POTUS IS ACQUITTED of the partisan false charges the Democrats brought against him - but BEWARE THE DEMS WILL CONTINUE ! We MUST,
