retweeted_time,retweeted_id,retweeted_user_id,retweeted_username,retweeted_user_location,retweeted_hashtags,retweet_time,retweet_id,retweet_expanded_urls_array,retweet_origin_user_id,retweet_origin_username,retweet_origin_user_location,retweet_origin_user_intro_expanded_url,retweet_origin_user_des_expanded_url,retweet_origin_retweet_count,retweet_origin_hashtags,quoted_time,quoted_id,quoted_expanded_urls_array,quoted_origin_user_id,quoted_origin_username,quoted_origin_user_location,quoted_origin_user_intro_expanded_url,quoted_origin_user_des_expanded_url,quoted_origin_retweet_count,quoted_origin_hashtags,retweeted_full_text,retweeted_origin_full_text,quoted_origin_full_text
Fri Apr 03 23:31:01 +0000 2020,1246218677889859584,226721942,❄🌊Kath VoteBlue💙🌊❄🌻🇺🇦🍷🐕🇺🇸☮️,"California, USA",,Fri Apr 03 22:23:52 +0000 2020,1246201782729969664,https://www.usatoday.com/story/news/politics/2020/04/03/senators-demand-navy-probe-after-handling-covid-19-crozier-firing/2943063001/,817825066993860608,Sally Deal 🇺🇸 Pro-Science/Media Sources Matter,USA,,,25.0,"[{'text': 'StopAiringTrump', 'indices': [29, 45]}, {'text': 'CaptainBrettCrozier', 'indices': [266, 286]}]",,,,,,,,,,,"RT @SallyDeal4: @WhiteHouse @realDonaldTrump #StopAiringTrump  Pence JUST said re commercial retailers &amp; businesses:  ""I heard from them th…","@WhiteHouse @realDonaldTrump #StopAiringTrump  Pence JUST said re commercial retailers &amp; businesses:  ""I heard from them their patriotic commitment to the health of their associates &amp; customers first, &amp; it was deeply inspiring.""  Isn't that exactly what #CaptainBrettCrozier did? https://t.co/rIKBQGoQaX",
Fri Apr 03 23:30:35 +0000 2020,1246218572411486208,138198794,IMOwired,USA,,Fri Apr 03 14:53:44 +0000 2020,1246088501625487362,https://www.donaldjtrump.com/media/biden-endorses-tax-increases-on-wisconsin-residents/,17685258,Brad Parscale,"Midland, TX",https://www.aiadvertising.com,,2991.0,,,,,,,,,,,,"RT @parscale: At the worst possible moment, @JoeBiden has endorsed tax increases on Wisconsin residents.  So desperate to be the Dem nomine…","At the worst possible moment, @JoeBiden has endorsed tax increases on Wisconsin residents.  So desperate to be the Dem nominee, he’s getting involved in local issues.  @realDonaldTrump is at work protecting the country &amp; Sleepy Joe wants to raise taxes! https://t.co/esJg1oEMTv",
Fri Apr 03 23:30:33 +0000 2020,1246218563075149825,909453709620465664,ANTIFA 🌎,,,Fri Apr 03 00:30:00 +0000 2020,1245871134127443979,https://www.thedailybeast.com/army-warned-in-early-february-that-coronavirus-could-kill-150000-americans,939091,Joe Biden,"Washington, DC",http://joebiden.com,,12579.0,,,,,,,,,,,,RT @JoeBiden: The evidence is clear: Donald Trump ignored the warnings. He failed to act. And now Americans are paying the price. https://t…,The evidence is clear: Donald Trump ignored the warnings. He failed to act. And now Americans are paying the price. https://t.co/1qROBGtsSs,
Fri Apr 03 23:30:35 +0000 2020,1246218570096431105,54608012,DPTBW ☘️,USA,,,,,,,,,,,,Fri Apr 03 23:01:58 +0000 2020,1246211369000673286,https://apnews.com/74926f591522b30cbd96853bbcf2dbbd,16129920,Rachel Maddow MSNBC,"New York, NY USA",http://rachel.msnbc.com,,5680.0,,@realDonaldTrump SERIOUSLY? https://t.co/sNdCuhoSgl,,"Can't get a test? Test access is still atrocious, all over the US.  Today, though, they tested all the oil execs at a White House event.  The President said,“You know what? I like it. Let’s test these guys...If anybody wants to be tested, we’ll test them.” https://t.co/MwmPZMu3nx"
Fri Apr 03 23:30:35 +0000 2020,1246218572096925696,172831033,Mishy,,,Fri Apr 03 23:13:58 +0000 2020,1246214389679697924,https://www.cnn.com/2020/04/03/politics/joe-biden-trump-china-coronavirus/index.html,17685258,Brad Parscale,"Midland, TX",https://www.aiadvertising.com,,1508.0,,,,,,,,,,,,"RT @parscale: This is a long time lag, even for Sleepy Joe!  TWO MONTHS after @realDonaldTrump restricted China travel Biden says he suppor…","This is a long time lag, even for Sleepy Joe!  TWO MONTHS after @realDonaldTrump restricted China travel Biden says he supports it.  After 2 months of bashing the restrictions as “xenophobia” &amp; “fear-mongering.”  That’s not leadership. That’s bad judgment. https://t.co/YqbXKTa5M4",
Fri Apr 03 23:30:34 +0000 2020,1246218564945747968,567345950,MJ,,,Fri Apr 03 22:20:35 +0000 2020,1246200954405490689,https://www.bostonglobe.com/2020/04/03/opinion/dear-bernie-sanders-enough-already/,4270724112,Sasha ✊🏽🇺🇦 🇮🇱,,,,143.0,,,,,,,,,,,,RT @SashaBeaulu: Another political obituary for ⁦@BernieSanders⁩ 😳 https://t.co/NqFQQ7POh9,Another political obituary for ⁦@BernieSanders⁩ 😳 https://t.co/NqFQQ7POh9,
Fri Apr 03 23:30:54 +0000 2020,1246218649850892288,48091128,LeonidasOfSparta 🇺🇸🇺🇸🇺🇸 🇮🇱TRUMP 2024,Everywhere,,Fri Apr 03 23:13:58 +0000 2020,1246214389679697924,https://www.cnn.com/2020/04/03/politics/joe-biden-trump-china-coronavirus/index.html,17685258,Brad Parscale,"Midland, TX",https://www.aiadvertising.com,,1508.0,,,,,,,,,,,,"RT @parscale: This is a long time lag, even for Sleepy Joe!  TWO MONTHS after @realDonaldTrump restricted China travel Biden says he suppor…","This is a long time lag, even for Sleepy Joe!  TWO MONTHS after @realDonaldTrump restricted China travel Biden says he supports it.  After 2 months of bashing the restrictions as “xenophobia” &amp; “fear-mongering.”  That’s not leadership. That’s bad judgment. https://t.co/YqbXKTa5M4",
Fri Apr 03 23:30:54 +0000 2020,1246218649452654593,4911215176,jd quinitchette outlasts all haters,,,,,,,,,,,,,Fri Apr 03 23:28:03 +0000 2020,1246217933031911425,https://on.msnbc.com/2UExiIs,2836421,MSNBC,,https://m.youtube.com/@msnbc,,168.0,,"So if you think @SpeakerPelosi  is 'stupid,' and you ""don't see any need"" to speak with @BarackObama , what is the rationale for not listening to Lt. Gen. Honore', @realDonaldTrump ??? https://t.co/j1ChKN4xy4",,"“Now it’s time for FEMA to hand some of this mission off to the Department of Defense”  –Russel Honoré, retired lt. general who oversaw Hurricane Katrina Joint Task Force, on coordinating distribution of medical supplies amid COVID-19 pandemic. https://t.co/g6ZokTT7dR"
Fri Apr 03 23:30:55 +0000 2020,1246218655639179264,1076709293267783680,🔆Nick 777🔆 IFB,Sac area 🤔,,Fri Apr 03 17:51:15 +0000 2020,1246133172443717632,http://SBA.gov,25073877,Donald J. Trump,,http://DonaldJTrump.com,,6284.0,"[{'text': 'CARESAct', 'indices': [50, 59]}]",,,,,,,,,,,RT @realDonaldTrump: The Paycheck Protection Program is now available! #CARESAct  Small Business Guidance &amp; Loan Resources: https://t.co/lf…,The Paycheck Protection Program is now available! #CARESAct  Small Business Guidance &amp; Loan Resources: https://t.co/lfe1wbsSNA https://t.co/eosegomf38,
Fri Apr 03 23:30:54 +0000 2020,1246218651344101376,175042044,Ducks Can Resist Too 💔🌊💙🦆,"A Blue State, USA",,Fri Apr 03 20:42:53 +0000 2020,1246176369517740034,https://amp.cnn.com/cnn/2020/04/02/opinions/you-have-a-lot-to-be-proud-of-senator-sanders-axelrod/index.html?__twitter_impression=true,385162111,Brad Bo 🇺🇸,"Maryland, USA",http://post.news/@/bradbo,,145.0,"[{'text': 'Biden2020', 'indices': [219, 229]}, {'text': 'BernieDropOut', 'indices': [234, 248]}]",,,,,,,,,,,RT @BradBeauregardJ: .@BernieSanders has a lot to be proud of.  He shined a light on many issues and the party is better because of it  If…,".@BernieSanders has a lot to be proud of.  He shined a light on many issues and the party is better because of it  If he really wants to defeat Trump, he'll put his support behind @JoeBiden so the DNC can fully support #Biden2020 🇺🇸  #BernieDropOut https://t.co/eDutfh7cRe",
Fri Apr 03 23:30:53 +0000 2020,1246218647523262466,30061138,msla,,,Fri Apr 03 22:20:35 +0000 2020,1246200954405490689,https://www.bostonglobe.com/2020/04/03/opinion/dear-bernie-sanders-enough-already/,4270724112,Sasha ✊🏽🇺🇦 🇮🇱,,,,143.0,,,,,,,,,,,,RT @SashaBeaulu: Another political obituary for ⁦@BernieSanders⁩ 😳 https://t.co/NqFQQ7POh9,Another political obituary for ⁦@BernieSanders⁩ 😳 https://t.co/NqFQQ7POh9,
Fri Apr 03 23:30:56 +0000 2020,1246218658185125894,3247163902,Tommy,"Columbus, Ms.39705 ",,Fri Apr 03 20:59:06 +0000 2020,1246180449346621442,https://joebiden.com/the-biden-make-it-work-checklist/,939091,Joe Biden,"Washington, DC",http://joebiden.com,,1909.0,,,,,,,,,,,,"RT @JoeBiden: I’ve put together a checklist for making the economic relief and recovery effort work for families, workers, and small busine…","I’ve put together a checklist for making the economic relief and recovery effort work for families, workers, and small businesses. I encourage President Trump to adopt any and all of the ideas. https://t.co/P5gq7h2rtE",
Fri Apr 03 23:30:56 +0000 2020,1246218658537336832,1210330842,Blaze,V. I.  Canada,,,,,,,,,,,,Fri Apr 03 17:16:24 +0000 2020,1246124403223490561,https://www.cheknews.ca/it-would-be-a-mistake-trudeau-3m-push-back-after-trump-orders-corporation-to-stop-sending-medical-supplies-to-canada-659890/,156749387,CHEK News,"Victoria, BC",http://www.cheknews.ca,,6.0,,This is a serious issue! @realDonaldTrump has gone too far. This lack of morals pretend president is now screwing with every single Canadians life. He needs to crawl back under the rock he crawled out of. Retweet this and show everyone what trump thinks of Canada #CanadaCovid19 https://t.co/uj5rd8T9uX,,"'It would be a mistake': Trudeau, 3M push back after Trump orders corporation to stop sending medical supplies to Canada https://t.co/TEXyGfRlaf"
Fri Apr 03 23:30:57 +0000 2020,1246218661058224130,36675035,Toby Todd,"Cibolo, TX",,Fri Apr 03 14:53:44 +0000 2020,1246088501625487362,https://www.donaldjtrump.com/media/biden-endorses-tax-increases-on-wisconsin-residents/,17685258,Brad Parscale,"Midland, TX",https://www.aiadvertising.com,,2991.0,,,,,,,,,,,,"RT @parscale: At the worst possible moment, @JoeBiden has endorsed tax increases on Wisconsin residents.  So desperate to be the Dem nomine…","At the worst possible moment, @JoeBiden has endorsed tax increases on Wisconsin residents.  So desperate to be the Dem nominee, he’s getting involved in local issues.  @realDonaldTrump is at work protecting the country &amp; Sleepy Joe wants to raise taxes! https://t.co/esJg1oEMTv",
Fri Apr 03 23:31:03 +0000 2020,1246218687817924608,1110283569635590144,Eldon Strom,"Minnesota, USA",,Fri Apr 03 23:30:16 +0000 2020,1246218492916850688,https://www.pscp.tv/w/cVZtCDE0NTE3ODg2fDFybXhQQVBrTmt5S07mWWvAwbGnyPl8FKXePqwGWB65j08MipeOoaXzXaekTA==,3530404094,David J Harris Jr,"Texas, USA",https://davidharrisjr.store,,116.0,,,,,,,,,,,,"RT @DavidJHarrisJr: How Obamacare Drove Medical Co's Away, Thank God for @realDonaldTrump! TGIF! https://t.co/oaJLKKD168","How Obamacare Drove Medical Co's Away, Thank God for @realDonaldTrump! TGIF! https://t.co/oaJLKKD168",
Fri Apr 03 23:31:03 +0000 2020,1246218688367394816,154190568,rk PorUnaVzlaLibre.!,,,Fri Apr 03 21:37:35 +0000 2020,1246190131834429445,https://www.whitehouse.gov/articles/these-30-days-how-you-can-help/,22203756,Mike Pence,,https://www.simonandschuster.com/books/Go-Home-for-Dinner/Mike-Pence/9781982190361,,328.0,,,,,,,,,,,,"RT @Mike_Pence: During this time, we urge every American to follow President @realDonaldTrump’s guidelines so that we can keep the American…","During this time, we urge every American to follow President @realDonaldTrump’s guidelines so that we can keep the American people safe and healthy. Do your part and slow the spread. https://t.co/kNdSuQUh7V",
Fri Apr 03 23:31:07 +0000 2020,1246218703810621440,122148117,Lt. Uhura 🖖🏽hm paper ballots ✍🏽,United States,,Fri Apr 03 19:14:00 +0000 2020,1246153998161215493,http://JoeBiden.com/Live,939091,Joe Biden,"Washington, DC",http://joebiden.com,,1531.0,,,,,,,,,,,,RT @JoeBiden: Families across the country are impacted by COVID-19—and it can be especially difficult to explain to children.   Jill and I…,"Families across the country are impacted by COVID-19—and it can be especially difficult to explain to children.   Jill and I spoke with ItsJudysLife, JHouseVlogs and The Curly Coopers to answer their questions about the crisis. Tune in on Sunday at 7PM ET: https://t.co/xk0GcS7PGq https://t.co/TUQnhOroTU",
Fri Apr 03 23:31:05 +0000 2020,1246218697070477313,1505915954,DIANE MAHON,,,Fri Apr 03 19:48:07 +0000 2020,1246162583142498306,https://www.washingtonpost.com/politics/2020/04/03/how-much-pressure-did-trump-put-china-access-concerning-coronavirus/,2353605901,Ronna McDaniel,,,,376.0,,,,,,,,,,,,"RT @GOPChairwoman: If Joe Biden isn’t lying about @realDonaldTrump’s response to coronavirus, he’s calling for things that President Trump…","If Joe Biden isn’t lying about @realDonaldTrump’s response to coronavirus, he’s calling for things that President Trump has already done. https://t.co/1ZPgnHszO0",
Fri Apr 03 23:31:08 +0000 2020,1246218707887685634,819441827598241793,Michael Morgan 🟧🌊☮️🏳️‍🌈🇺🇦,"Chicago, IL",,Thu Apr 02 17:50:03 +0000 2020,1245770484417015809,https://www.washingtonpost.com/world/national-security/cia-concludes-saudi-crown-prince-ordered-jamal-khashoggis-assassination/2018/11/16/98c89fe6-e9b2-11e8-a939-9469f1166f9d_story.html,43014978,D Villella ❄️,,,,255.0,"[{'text': 'TrumpPandemic', 'indices': [194, 208]}]",,,,,,,,,,,"RT @dvillella: @realDonaldTrump In addition to the murder of Khashoggi, your 'friend' is responsible for the murder of millions of men, wom…","@realDonaldTrump In addition to the murder of Khashoggi, your 'friend' is responsible for the murder of millions of men, women, and children.  Probably not the best time to distract us from the #TrumpPandemic with a reminder of who your friends are.   https://t.co/F7U3i5jOt9",
Fri Apr 03 23:31:05 +0000 2020,1246218698341449728,926942904458805248,Scarlett,"North Carolina, USA",,Fri Apr 03 23:30:00 +0000 2020,1246218422561562625,http://jwatch.us/WZDZ7R,18247062,Judicial Watch ⚖️,"Washington, DC",http://jwatch.us/prmMwg,,105.0,,,,,,,,,,,,"RT @JudicialWatch: .@realDonaldTrump retweeted our petition! Right now, our borders are being used as gateways for drug cartels &amp; violent c…",".@realDonaldTrump retweeted our petition! Right now, our borders are being used as gateways for drug cartels &amp; violent criminals. That's why Judicial Watch fights illegal immigration in the courts. SIGN HERE: https://t.co/IsVx585eky https://t.co/hMdkl5LP9D",
Fri Apr 03 23:31:11 +0000 2020,1246218721322041344,180209613,Christine,"Los Fresnos,  Tx ",,Fri Apr 03 14:40:00 +0000 2020,1246085043862339586,https://myvote.wi.gov/en-US/VoteAbsentee,939091,Joe Biden,"Washington, DC",http://joebiden.com,,2561.0,,,,,,,,,,,,RT @JoeBiden: Wisconsin — you have until 5 PM CT tonight to request your mail-in absentee ballot ahead of next week’s primary. Head to http…,Wisconsin — you have until 5 PM CT tonight to request your mail-in absentee ballot ahead of next week’s primary. Head to https://t.co/hkOfDswg34 to request yours today. https://t.co/6Ldcy3QBT6,
Fri Apr 03 23:31:10 +0000 2020,1246218715949084672,910243249553641472,michael driver,"North Carolina, USA",,Fri Apr 03 23:30:16 +0000 2020,1246218492916850688,https://www.pscp.tv/w/cVZtCDE0NTE3ODg2fDFybXhQQVBrTmt5S07mWWvAwbGnyPl8FKXePqwGWB65j08MipeOoaXzXaekTA==,3530404094,David J Harris Jr,"Texas, USA",https://davidharrisjr.store,,116.0,,,,,,,,,,,,"RT @DavidJHarrisJr: How Obamacare Drove Medical Co's Away, Thank God for @realDonaldTrump! TGIF! https://t.co/oaJLKKD168","How Obamacare Drove Medical Co's Away, Thank God for @realDonaldTrump! TGIF! https://t.co/oaJLKKD168",
Fri Apr 03 23:31:11 +0000 2020,1246218719547797511,2782817455,Wendy Weckworth,,,Fri Apr 03 20:59:06 +0000 2020,1246180449346621442,https://joebiden.com/the-biden-make-it-work-checklist/,939091,Joe Biden,"Washington, DC",http://joebiden.com,,1909.0,,,,,,,,,,,,"RT @JoeBiden: I’ve put together a checklist for making the economic relief and recovery effort work for families, workers, and small busine…","I’ve put together a checklist for making the economic relief and recovery effort work for families, workers, and small businesses. I encourage President Trump to adopt any and all of the ideas. https://t.co/P5gq7h2rtE",
Fri Apr 03 23:31:09 +0000 2020,1246218711259926528,32625968,Fleet (now on BlueSky),"West Virginia, USA",,,,,,,,,,,,Fri Apr 03 22:30:00 +0000 2020,1246203323406888960,https://www.deseret.com/utah/2020/4/3/21206415/coronavirus-covid19-donald-trump-stay-at-home-order-chris-stewart-socialism-9-11-commission?utm_source=twitter&utm_medium=deseretnews&utm_campaign=twitter,15050354,Deseret News,"Salt Lake City, UT",https://www.deseret.com/,,0.0,"[{'text': 'utpol', 'indices': [218, 224]}]","Sure, the point of it might not be to embarrass Trump, but it may do so anyway https://t.co/mCwkSJTFDV",,Utah's @RepChrisStewart would favor a 9/11-style commission to look at how prepared the United States was to handle a pandemic as long as it doesn’t set out to embarrass President @realDonaldTrump. | By @dennisromboy  #utpol https://t.co/sZad9zFtLG
Fri Apr 03 23:31:13 +0000 2020,1246218728884363264,1698129457,R R Sheldon Jr,,,Fri Apr 03 23:30:00 +0000 2020,1246218422561562625,http://jwatch.us/WZDZ7R,18247062,Judicial Watch ⚖️,"Washington, DC",http://jwatch.us/prmMwg,,105.0,,,,,,,,,,,,"RT @JudicialWatch: .@realDonaldTrump retweeted our petition! Right now, our borders are being used as gateways for drug cartels &amp; violent c…",".@realDonaldTrump retweeted our petition! Right now, our borders are being used as gateways for drug cartels &amp; violent criminals. That's why Judicial Watch fights illegal immigration in the courts. SIGN HERE: https://t.co/IsVx585eky https://t.co/hMdkl5LP9D",
Fri Apr 03 23:31:13 +0000 2020,1246218730218180610,1505915954,DIANE MAHON,,,Fri Apr 03 13:37:04 +0000 2020,1246069207550373888,https://www.foxbusiness.com/small-business/paycheck-protection-program-trump-small-business-rnc-chairwoman,2353605901,Ronna McDaniel,,,,216.0,"[{'text': 'PaycheckProtectionProgram', 'indices': [173, 199]}]",,,,,,,,,,,"RT @GOPChairwoman: While @realDonaldTrump and his team are working to mitigate the spread of the coronavirus, he is also working to ensure…","While @realDonaldTrump and his team are working to mitigate the spread of the coronavirus, he is also working to ensure that our economy can bounce back stronger than ever. #PaycheckProtectionProgram https://t.co/K1LQNBjWUA",
Fri Apr 03 23:31:19 +0000 2020,1246218755023294464,1695217200,Brenda,,,Fri Apr 03 23:30:00 +0000 2020,1246218422561562625,http://jwatch.us/WZDZ7R,18247062,Judicial Watch ⚖️,"Washington, DC",http://jwatch.us/prmMwg,,105.0,,,,,,,,,,,,"RT @JudicialWatch: .@realDonaldTrump retweeted our petition! Right now, our borders are being used as gateways for drug cartels &amp; violent c…",".@realDonaldTrump retweeted our petition! Right now, our borders are being used as gateways for drug cartels &amp; violent criminals. That's why Judicial Watch fights illegal immigration in the courts. SIGN HERE: https://t.co/IsVx585eky https://t.co/hMdkl5LP9D",
Fri Apr 03 23:31:20 +0000 2020,1246218760148697095,338527731,PhoebeBeach,,,Fri Apr 03 23:13:58 +0000 2020,1246214389679697924,https://www.cnn.com/2020/04/03/politics/joe-biden-trump-china-coronavirus/index.html,17685258,Brad Parscale,"Midland, TX",https://www.aiadvertising.com,,1508.0,,,,,,,,,,,,"RT @parscale: This is a long time lag, even for Sleepy Joe!  TWO MONTHS after @realDonaldTrump restricted China travel Biden says he suppor…","This is a long time lag, even for Sleepy Joe!  TWO MONTHS after @realDonaldTrump restricted China travel Biden says he supports it.  After 2 months of bashing the restrictions as “xenophobia” &amp; “fear-mongering.”  That’s not leadership. That’s bad judgment. https://t.co/YqbXKTa5M4",
Fri Apr 03 23:31:20 +0000 2020,1246218760798822400,41132216,Doreen Maga,"Florida, USA",,Fri Apr 03 23:13:58 +0000 2020,1246214389679697924,https://www.cnn.com/2020/04/03/politics/joe-biden-trump-china-coronavirus/index.html,17685258,Brad Parscale,"Midland, TX",https://www.aiadvertising.com,,1508.0,,,,,,,,,,,,"RT @parscale: This is a long time lag, even for Sleepy Joe!  TWO MONTHS after @realDonaldTrump restricted China travel Biden says he suppor…","This is a long time lag, even for Sleepy Joe!  TWO MONTHS after @realDonaldTrump restricted China travel Biden says he supports it.  After 2 months of bashing the restrictions as “xenophobia” &amp; “fear-mongering.”  That’s not leadership. That’s bad judgment. https://t.co/YqbXKTa5M4",
